"Team ID","News ID","Title","Image","Published Time","Source","URL","Content"
8650,"558DA690E06D81DCB09D1EC959BAE068","Liverpool team vs. Southampton is hinted as 4 players left out of 6-goal thriller","https://www.thisisanfield.com/wp-content/uploads/2-collage-diagonal-less-angle-2-10.jpg","2024-12-16T15:08:53.000Z","This is Anfield","https://www.thisisanfield.com/2024/12/liverpool-team-vs-southampton-is-hinted-as-4-players-left-out-of-6-goal-thriller/","This Is Anfield Liverpool’s squad against Southampton has been hinted at after four notable players were left out of the under-21s’ 3-3 draw against Crystal Palace U21s. Premier League 2, Crystal Palace Academy December 16, 2024 Goals: Agbinone 28′"
8650,"9782932956B7DF5801FE1D70BED4F61B","Pep Lijnders SACKED by Red Bull Salzburg after just 6 months in charge","https://www.thisisanfield.com/wp-content/uploads/P2024-01-24-Fulham_Liverpool-10.jpg","2024-12-16T14:29:07.000Z","This is Anfield","https://www.thisisanfield.com/2024/12/pep-lijnders-sacked-by-red-bull-salzburg-after-just-6-months-in-charge/","This Is Anfield Pepijn Lijnders, Jurgen Klopp‘s former assistant at Liverpool, has been sacked by Red Bull Salzburg after just six months in charge as manager. Lijnders was appointed manager of Salzburg in May, but he has already been dismissed with hi"
8650,"3CFA482B58C73E40BAB2CC975ADF3939","Liverpool latest: Have your say as the Reds' title lead is whittled down","https://e0.365dm.com/24/11/1920x1080/skysports-arne-slot-liverpool_6738858.jpg?20241104153313","2024-12-16T13:00:00.000Z","Sky Sports","http://www.skysports.com/football/live-blog/11669/13025501/liverpool-transfer-news-rumours-and-gossip-live-updates-and-latest-on-deals-signings-loans-and-contracts","Football Sorry, this blog is currently unavailable. Please try again later. © 2024 Sky UK"
8650,"B51809AE71D3D1771FEFF0AA81E3D39C","Ref Watch: Robertson red wrong as FA set to look into Cunha antics","https://e2.365dm.com/24/12/1920x1080/skysports-ref-watch-liverpool_6777692.jpg?20241216122404","2024-12-16T12:30:00.000Z","Sky Sports","http://www.skysports.com/football/news/11669/13274886/ref-watch-liverpool-defender-andy-robertson-should-not-have-been-sent-off-against-fulham-says-dermot-gallagher","Football Ex-Premier League referee Dermot Gallagher analyses the controversial incidents from the weekend's action, including Andy Robertson's red card in Liverpool's 2-2 home draw against Fulham and the behaviour of Matheus Cunha and Rayan Ait-Nouri aft"
8650,"AE08C20E6EA4B953AE376F500C232E20","Liverpool owner’s wife sends message hinting at frustration over “a lot of refereeing”","https://www.thisisanfield.com/wp-content/uploads/P2022-08-27-Liverpool_Bournemouth-18-e1706610275809.jpg","2024-12-16T12:20:17.000Z","This is Anfield","https://www.thisisanfield.com/2024/12/liverpool-owners-wife-sends-message-hinting-at-frustration-over-a-lot-of-refereeing/","This Is Anfield FSG shareholder Linda Pizzuti Henry couldn’t hide her annoyance at the officiating on Saturday as she delivered her verdict on Liverpool’s 2-2 draw against Fulham. Pizzuti Henry, who is married to Liverpool principal owner John Henry,"
8650,"82A39EB2AB82816183C2E98A0CBD584D","Ref Watch LIVE! Gallagher discusses the weekend's major talking points","https://e0.365dm.com/24/12/1920x1080/skysports-ref-watch-dermot-gallagher_6771306.jpg?20241209105250","2024-12-16T11:02:00.000Z","Sky Sports","http://www.skysports.com/football/live-blog/11669/13274849/ref-watch-live-former-premier-league-referee-dermot-gallagher-analyses-the-big-weekend-decisions","Football Sorry, this blog is currently unavailable. Please try again later. © 2024 Sky UK"
8650,"6F4A11645CE5707385F814860212E737","Norwich manager has now responded to reports of early recall for Liverpool winger","https://www.thisisanfield.com/wp-content/uploads/2024-03-07-288-Sparta_Praha_Liverpool.jpg","2024-12-16T10:42:29.000Z","This is Anfield","https://www.thisisanfield.com/2024/12/norwich-manager-has-now-responded-to-reports-of-early-recall-for-liverpool-winger/","This Is Anfield Norwich manager Johannes Hoff Thorup has responded to reports that Liverpool are considering recalling loanee Kaide Gordon in January, ultimately leaving the decision with the player. Since heading out on loan to Norwich in the summer, Go"
8650,"ABB87CC301798E59AF337A4D37D08EB5","Southampton could be boosted by return of key goalkeeper for Liverpool tie","https://www.thisisanfield.com/wp-content/uploads/2024-06-25-059-England_Slovenia.jpg","2024-12-16T10:09:05.000Z","This is Anfield","https://www.thisisanfield.com/2024/12/southampton-could-be-boosted-by-return-of-key-goalkeeper-for-liverpool-tie/","This Is Anfield Southampton interim boss Simon Rusk could receive a major injury boost as the Saints turn their attention to the Carabao Cup quarter-final at home to Liverpool after Russell Martin was sacked on Sunday night. Injured goalkeeper Aaron Rams"
8650,"9F45CCF13272267B30853AC52C4072AA","Arne Slot “has to be creative” with Liverpool selection vs. Southampton – Virgil van Dijk","https://www.thisisanfield.com/wp-content/uploads/2-collage-diagonal-less-angle-39.jpg","2024-12-16T09:50:49.000Z","This is Anfield","https://www.thisisanfield.com/2024/12/arne-slot-has-to-be-creative-with-liverpool-selection-vs-southampton-admits-virgil-van-dijk/","This Is Anfield Virgil van Dijk has admitted that Liverpool coach Arne Slot may have “to be creative” with his team selection against Southampton in the League Cup. As suspensions and injuries pile up in defensive areas, Liverpool are faced with some"
8650,"CBF17F8A9BA1DE583AC0585A656E862E","Virgil van Dijk warns too many fixtures “could change the quality of games”","https://www.thisisanfield.com/wp-content/uploads/2024-05-19-050-Liverpool_Wolves.jpg","2024-12-16T09:02:23.000Z","This is Anfield","https://www.thisisanfield.com/2024/12/too-many-fixtures-could-change-the-quality-of-games-warns-virgil-van-dijk/","This Is Anfield Liverpool captain Virgil van Dijk admits the potential rewards on offer this season mean it is worth taking risks when the situation demands. Many managers faced with the problem Arne Slot had of seeing Andy Robertson sent off after 17 mi"
8650,"346C9BE093D2060E1FA74161B75AA62E","Beck scores and Gordon finally plays amid recall talk – Liverpool FC Loan Watch","https://www.thisisanfield.com/wp-content/uploads/ROUNDUP-COLLAGE182.jpg","2024-12-16T07:00:32.000Z","This is Anfield","https://www.thisisanfield.com/2024/12/owen-becks-first-goal-of-the-season-kaide-gordon-features-liverpool-fc-loan-watch/","This Is Anfield Liverpool youngster Owen Beck scored his first goal of the season on loan at Blackburn, with Kaide Gordon also earning some much-needed minutes. Beck has caught the eye since trading Anfield for Ewood Park back in the summer, producing a "
8634,"8FB076423008F6F05FE16CE6F045C923","Leganes captain reveals the key to keeping out Barca","https://cdn.vox-cdn.com/thumbor/7I5iJsUCTTBIPRlkthQTh2P_l3o=/0x25:3000x1596/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25792458/2190119654.jpg","2024-12-16T16:00:00.000Z","Blaugranes","https://www.barcablaugranes.com/2024/12/16/24322469/leganes-captain-reveals-the-key-to-keeping-out-barcelona-after-shock-win","Filed under: The Catalans drew a blank on Sunday in La Liga Leganes captain Sergio González has been talking about how his team kept out Barcelona after picking up a shock 1-0 win over Hansi Flick’s side. The visitors scored early from a corner in a r"
8634,"2148CBEB0FF92CC35BAC94A45A6812D5","Real Madrid star caught laughing at Barcelona’s result vs Leganés","https://getfootballnewsspain.com/wp-content/uploads/2024/12/atalanta-bc-v-real-madrid-cf-uefa-champions-league-2024-25-league-phase-md6-6-1024x683.jpg","2024-12-16T15:23:00.000Z","Get Spanish Football News","https://getfootballnewsspain.com/real-madrid-star-caught-laughing-at-barcelonas-result-vs-leganes/","Real Madrid star Antonio Rüdiger could not help but express his happiness with the disappointing result managed by arch rivals Barcelona on Sunday. Barca, of course, played host to lowly Leganés last night, in a La Liga clash in Catalunya’s capital. "
8634,"80A778075B7663ACED0CB9ACD23DF559","Does Real Madrid and Barcelona form open the way for an Atlético Madrid title charge?","https://getfootballnewsspain.com/wp-content/uploads/2024/12/atletico-de-madrid-v-getafe-cf-la-liga-ea-sports-2-1024x644.jpg","2024-12-16T15:00:00.000Z","Get Spanish Football News","https://getfootballnewsspain.com/does-real-madrid-and-barcelona-form-open-the-way-for-an-atletico-madrid-title-charge/","It’s been a strange weekend in Spanish football. Both Real Madrid and Barcelona have dropped points, with Barça losing 1-0 to Leganes, and Real Madrid drawing 3-3 with Las Palmas, albeit under controversial circumstances. Meanwhile, Atlético Madrid g"
8634,"B92BDA5FF74111BD4F5E7964FF58831E","How many games will injured Lamine Yamal miss for Barcelona?","https://getfootballnewsspain.com/wp-content/uploads/2024/12/fc-barcelona-v-cd-leganes-la-liga-ea-sports-1-1024x683.jpg","2024-12-16T14:53:00.000Z","Get Spanish Football News","https://getfootballnewsspain.com/how-many-games-will-injured-lamine-yamal-miss-for-barcelona/","An insight into the extent of the incoming absence facing Barcelona youngster Lamine Yamal has on Monday been provided. This, of course, comes fresh off the winger being condemned to a spell on the sidelines, through injury. Lamine for his part featured "
8634,"6904C6CE2FB30711063ACC872471A1D9","‘My home’ – On-loan Barcelona star speaks out on his future","https://getfootballnewsspain.com/wp-content/uploads/2024/10/celtic-v-falkirk-premier-sports-cup-quarter-final-1024x683.jpg","2024-12-16T14:28:00.000Z","Get Spanish Football News","https://getfootballnewsspain.com/my-home-on-loan-barcelona-star-speaks-out-on-his-future/","On-loan Barcelona youngster Álex Valle has early this week provided an insight into his plans for the future. Defender Valle for his part sealed an exit from Catalunya’s capital during the summer, taking his talents to Scottish champions Celtic for th"
8634,"2E45092BBD52F472AAFCE5F64D40D412","Confirmed: Barcelona star ruled out until 2025 with injury","https://getfootballnewsspain.com/wp-content/uploads/2024/11/rc-celta-de-vigo-v-fc-barcelona-la-liga-ea-sports-1-1024x683.jpg","2024-12-16T13:16:46.000Z","Get Spanish Football News","https://getfootballnewsspain.com/confirmed-barcelona-star-ruled-out-until-2025-with-injury/","La Liga giants Barcelona have been dealt a considerable blow on the personnel front. This comes amid confirmation that star winger Lamine Yamal will not be available for the club’s final fixture of the calendar year. Youngster Lamine, for his part, was"
8634,"CA06092E704C3B5595523FB5636C5287","Barca offer Yamal injury update ahead of Atletico clash","https://cdn.vox-cdn.com/thumbor/Kb6PR6zxveo_laayCp_0wa4P2qw=/0x0:4855x2542/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25792263/2190113261.jpg","2024-12-16T12:56:37.000Z","Blaugranes","https://www.barcablaugranes.com/2024/12/16/24322338/bad-news-barcelona-offer-lamine-yamal-injury-update-ahead-of-crunch-atletico-madrid-clash","Filed under: Huge blow for the Catalans Barcelona have confirmed Lamine Yamal did indeed suffer an ankle injury during Sunday’s shock defeat to Leganes in La Liga. The teenager looked to be struggling in the first half, and seemed to indicate he wanted"
8634,"12307F9EAEB8E040B88D009FFC49DC3D","FC Barcelona News: 16 December 2024","https://cdn.vox-cdn.com/thumbor/qkrOX0iqE_jKz-okkIVPDYsx3zw=/0x0:4404x2306/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25791702/2189577441.jpg","2024-12-16T10:00:00.000Z","Blaugranes","https://www.barcablaugranes.com/2024/12/16/24321995/fc-barcelona-news-16-december-2024-barca-lose-to-leganes-raphinha-wanted-by-arsenal-and-liverpool","Filed under: A round-up of the latest Barcelona news and rumors FC Barcelona 0-1 Leganés: Lost opportunity - FC BarcelonaAgainst a side that they had never lost to at home and who had not won a single game away from home this season, today’s fixture l"
8634,"1818F8ABB522F78ADEEA8CC82A5F9797","Three talking points from Barcelona 0-1 Leganes","https://cdn.vox-cdn.com/thumbor/8tvnX8k5rzjT6rVDYGjyLNpjeeg=/0x78:3000x1649/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25792252/2190119661.jpg","2024-12-16T09:00:00.000Z","Blaugranes","https://www.barcablaugranes.com/2024/12/16/24322335/three-talking-points-from-barcelona-0-1-leganes","Filed under: A shock defeat for Hansi Flick’s side Barcelona suffered a shock defeat to struggling Leganes on Sunday and there’s no hiding the fact now that their domestic form is a real worry. That’s now two home defeats in a row for Hansi Flick�"
8634,"2332B0B5B12127D688958CC8B899A983","Barca give up title initiative after shock defeat to Leganes","https://cdn.vox-cdn.com/thumbor/uTM1a8bNoz0d6fEQ39WnCgfdAM0=/0x0:3125x1636/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25791676/2190121498.jpg","2024-12-16T06:00:00.000Z","Blaugranes","https://www.barcablaugranes.com/2024/12/16/24321980/barcelona-give-up-title-initiative-after-shock-defeat-to-leganes","Filed under: Atleti looms large... There really wasn’t anything positive you could say about Sunday night’s performance against Leganes. After a bright start to his tenure this season, Hansi Flick might’ve been forgiven for thinking, even at quite "
8634,"55E7207E336A45A9B0081FE5ACF4EC3A","Fermin becomes latest Barca player needing trip to dentist","https://cdn.vox-cdn.com/thumbor/b4VTFoRT2Tdje6fkHbfNdmii5d8=/0x0:5000x2618/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25791690/2190122422.jpg","2024-12-16T02:00:00.000Z","Blaugranes","https://www.barcablaugranes.com/2024/12/16/24321968/fermin-lopez-becomes-latest-barcelona-player-needing-trip-to-dentist","Filed under: The substitute took a whack to the face Barcelona star Fermin Lopez has become the latest player needing a trip to the dentist after Sunday’s clash with Leganes in La Liga. The midfielder came on as a second-half substitute but it was a pa"
8634,"18164287045192B09A5732B14955BB3F","Barca confirm Yamal set to undergo tests after Leganes defeat","https://cdn.vox-cdn.com/thumbor/neGKIt9iiqK1GuLKsA2PGm2N5j4=/0x0:4855x2542/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25791719/2190113261.jpg","2024-12-15T23:00:00.000Z","Blaugranes","https://www.barcablaugranes.com/2024/12/16/24322016/barcelona-confirm-lamine-yamal-set-to-undergo-tests-after-leganes-defeat","Filed under: The forward picked up an issue on Sunday Barcelona assistant coach Marcus Sorg has confirmed Lamine Yamal is set to undergo tests after picking up an issue during the defeat to Leganes. Yamal signalled to come off in the first half and appea"
8634,"ECCF76745D70C820B47B5464F8E39C62","Barcelona star left ‘very angry’ after Leganés defeat","https://getfootballnewsspain.com/wp-content/uploads/2024/12/fc-barcelona-v-cd-leganes-la-liga-ea-sports-4-1024x682.jpg","2024-12-15T22:45:00.000Z","Get Spanish Football News","https://getfootballnewsspain.com/barcelona-star-left-very-angry-after-leganes-defeat/","A leading member of the midfield ranks at Barcelona has admitted to being left furious by the club’s defeat at the hands of Leganés. Barcelona, of course, marked their return to action a short time ago. In the knowledge that they had been joined atop "
8634,"81BFBD1688E62C1AF9CBD35ED302A558","Pedri tries to explain where it’s all going wrong for Barca in La Liga","https://cdn.vox-cdn.com/thumbor/J08y71LmPgzoCRD6V3tAFt05FS0=/0x274:3829x2279/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25791689/2190123538.jpg","2024-12-15T22:30:00.000Z","Blaugranes","https://www.barcablaugranes.com/2024/12/15/24321982/pedri-tries-to-explain-where-its-all-going-wrong-for-barcelona-in-la-liga","Filed under: The Catalans have hit a rough patch Barcelona midfielder Pedri attempted to explain where is all going wrong for his team in La Liga after defeat against Leganes on Sunday. Hansi Flick’s side suffered a shock 1-0 reverse at Montjuic, with "
8634,"0A65C0912672026616858162B3C9489B","Hansi Flick vs Xavi: Barcelona after 18 games in La Liga this season vs last season","https://getfootballnewsspain.com/wp-content/uploads/2024/10/sevilla-fc-v-fc-barcelona-laliga-ea-sports-1-1024x683.jpg","2024-12-15T22:25:00.000Z","Get Spanish Football News","https://getfootballnewsspain.com/hansi-flick-vs-xavi-barcelona-after-18-games-in-la-liga-this-season-vs-last-season/","An insight into the respective records of Barcelona after 18 games of the La Liga season this year versus last has this evening been provided. This, of course, comes fresh off another outing to forget for Barcelona on Sunday. After welcoming Leganés to "
9825,"799D28B53159F4C745A2744FFE79AE88","Arsenal close gap on Man City with tough 1-0 away win at Liverpool","https://dailycannon.com/static/uploads/1/2024/12/liverpool-v-arsenal-barclays-womens-super-league-1024x683.jpg","2024-12-16T13:42:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/arsenal-women-liverpool/","Arsenal have closed the gap to one point over Manchester City who were surprisingly defeated 2-1 at Everton, while Chelsea were held to a 1-1 draw at Leicester. Chelsea are now seven points clear from Arsenal and six from City at the Christmas break and "
9825,"C9ED225304E690056B1AE052565B401A","Arsenal draw Brighton away in Women’s League Cup Quarter-Finals","https://arseblog.news/wp-content/uploads/2024/04/arsenal_conti_cup_2024.jpg","2024-12-16T13:33:21.000Z","Arseblog News","https://arseblog.news/2024/12/arsenal-draw-brighton-away-in-womens-league-cup-quarter-finals/","Arsenal draw Brighton away in Women’s League Cup Quarter-Finals Arsenal Women Arsecast 101: Liverpool 0-1 Arsenal Renee Slegers reacts to 1-0 victory over Liverpool Report: Liverpool 0-1 Arsenal (inc. goal) Kim Little on the bench, Catley, Williamson a"
9825,"E3ED4866AA2A264E2AE4BAFFB2E94F82","Arsenal Women Arsecast 101: Liverpool 0-1 Arsenal","https://arseblog.news/wp-content/uploads/2024/12/Liverpool-0-1-Arsenal.webp","2024-12-16T12:51:28.000Z","Arseblog News","https://arseblog.news/2024/12/arsenal-women-arsecast-101-liverpool-0-1-arsenal/","Arsenal draw Brighton away in Women’s League Cup Quarter-Finals Arsenal Women Arsecast 101: Liverpool 0-1 Arsenal Renee Slegers reacts to 1-0 victory over Liverpool Report: Liverpool 0-1 Arsenal (inc. goal) Kim Little on the bench, Catley, Williamson a"
9825,"2FEBB7EE1C0929EB9D12A006BA0A820D","Crystal Palace starter suspended for both games vs Arsenal","https://dailycannon.com/static/uploads/1/2024/12/crystal-palace-fc-v-fulham-fc-premier-league.jpg","2024-12-16T12:31:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/crystal-palace-arsenal-suspension/","Arsenal are set to face Crystal Palace twice this week, first in the League Cup quarter-finals at the Emirates Stadium on Wednesday, and then in a Premier League match at Selhurst Park on Saturday. Palace will have at least one player suspended for both "
9825,"3F262761C6DC41E953C662BB4B294196","Arsecast Extra Episode 616 – 16.12.2024","https://arseblog.com/wp-content/uploads/2024/12/616.jpg","2024-12-16T12:28:49.000Z","Arseblog","https://arseblog.com/2024/12/arsecast-extra-episode-616-16-12-2024/","Welcome to another Arsecast Extra, the Arsenal podcast, with myself and James from @gunnerblog. In this episode look back at Saturday’s frustrating 0-0 draw with Everton, discussing missed opportunities in the first half, and a second 45 that was well "
9825,"5F9645FF45CD63722C556C8B1AAC5658","Former Gunner provides assist ahead of 2 games vs Arsenal","https://dailycannon.com/static/uploads/1/2024/12/crystal-palace-fc-v-liverpool-fc-premier-league-5.jpg","2024-12-16T12:01:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/nketiah-arsenal-palace/","Former Arsenal striker Eddie Nketiah joined Crystal Palace over the summer, and he’s had some trouble getting going with his new club. After 11 Premier League appearances and six starts, the forward is still yet to score a league goal for the side. He "
9825,"7EFBB9981269C95575805F20C6B9BEA1","Proud but disappointed: Arsenal 18yo reacts to his full league debut","https://dailycannon.com/static/uploads/1/2024/10/arsenal-v-bolton-wanderers-carabao-cup-third-round.jpg","2024-12-16T10:01:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/lewis-skelly-premier-league-debut/","Arsenal teenager Myles Lewis-Skelly had a couple of firsts last week, making his first starts in both the Champions League and the Premier League. The Champions League game certainly went well, with Arsenal defeating AS Monaco 3-0 to go third in the Leag"
9825,"54E45DF9AE8B5536C99D48C39720303B","European Football Women’s Gala: Kim Little represents Arsenal","https://dailycannon.com/static/uploads/1/2021/11/manchester-united-women-v-arsenal-women-barclays-fa-womens-super-league-1024x689.jpg","2024-12-16T09:42:31.000Z","Daily Cannon","https://dailycannon.com/2024/12/european-football-womens-gala-2024/","This annual event has become a cornerstone in recognising the contributions of players, clubs, and initiatives that elevate the women’s game. Arsenal’s Kim Little and Mariona Caldentey will be in attendance and hoping to win one of the awards. With 1"
9825,"4899F48220171F67153523E122BFF3D9","Premier League weekend + Arteta and tactical variety","https://arseblog.com/wp-content/uploads/2024/12/pep1.jpg","2024-12-16T06:52:09.000Z","Arseblog","https://arseblog.com/2024/12/premier-league-weekend-arteta-and-tactical-variety/","Morning all. It’s been quite an interesting weekend in the Premier League. I caught the second half of the Manchester derby yesterday evening, and it was kinda boring … until it wasn’t. City were 1-0 up and seemingly set for three points, until Mat"
9825,"F0408DD57644C132FD55A940404B8F44","Arsenal loanee still waiting for 1st start with new manager","https://dailycannon.com/static/uploads/1/2024/09/455844903_1050483809784541_1377759659964579722_n.jpg","2024-12-15T22:01:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/sagoe-jr-ainsworth-arsenal-loan/","A little over a month after Gareth Ainsworth’s appointment as Shrewsbury Town’s new manager, Arsenal loanee Charles Sagoe Jr. is still waiting for his first start of the spell. Sagoe Jr. made the bench against Birmingham City in Ainsworth’s first g"
9825,"DF1A69A21A07B54F34CACDF01275B90F","Arsenal loanee keeps vital La Liga clean sheet","https://dailycannon.com/static/uploads/1/2024/11/sevilla-fc-v-real-valladolid-cf-la-liga-ea-sports.jpg","2024-12-15T21:01:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/arsenal-hein-valencia-clean-sheet/","Though he’s received plenty of praise for his performances on loan with Real Valladolid this season, Arsenal loanee Karl Hein hasn’t kept too many clean sheets for the Spanish side so far. In fairness, that’s more to do with the team’s poor perfo"
9825,"9A516611ADF514A501ABD3878AA759D9","“Saliba deserved it too”: Mbappe on Arsenal star’s stellar 2023/24 season","https://dailycannon.com/static/uploads/1/2024/11/sporting-clube-de-portugal-v-arsenal-fc-uefa-champions-league-2024-25-league-phase-md5-1024x673.jpg","2024-12-15T19:01:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/mbappe-saliba-player-season/","Kylian Mbappe was recently presented with France Football’s Player of the Season award for the 2023/24 campaign, having narrowly come out on top in the voting. Votes are cast by former winners of the trophy, with each voter casting three votes for thei"
9825,"DD238C5C31DEC583178487B2A4905420","Who will Arsenal’s players face in European World Cup qualifiers?","https://dailycannon.com/static/uploads/1/2024/10/england-v-greece-uefa-nations-league-2024-25-league-b-group-b2-4.jpg","2024-12-15T18:01:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/arsenal-european-world-cup-qualifiers/","The draw for the European World Cup qualifiers was completed this week, though there are still some details to iron out. The Nations League finals will determine where some of the teams involved end up, meaning some uncertainty about which opponents Arse"
9825,"E6C6608E1C7785AA58A45FA909B9AB76","Renee Slegers reacts to 1-0 victory over Liverpool","https://arseblog.news/wp-content/uploads/2024/10/Renee-Slegers3.webp","2024-12-15T17:35:32.000Z","Arseblog","https://arseblog.news/2024/12/renee-slegers-reacts-to-1-0-victory-over-liverpool/","Arsenal draw Brighton away in Women’s League Cup Quarter-Finals Arsenal Women Arsecast 101: Liverpool 0-1 Arsenal Renee Slegers reacts to 1-0 victory over Liverpool Report: Liverpool 0-1 Arsenal (inc. goal) Kim Little on the bench, Catley, Williamson a"
9825,"3DDB8FA68296FF2D0430B4160AE35405","Wolves talent spotted on Arsenal trial","https://dailycannon.com/static/uploads/1/2024/12/GesLhOeWkAAA_eC-1024x750.jpg","2024-12-15T17:01:00.000Z","Daily Cannon","https://dailycannon.com/2024/12/lennon-patterson-arsenal/","Jeorge Bird of Arsenal Youth spotted a triallist appearing to train with the Arsenal first team earlier this week, revealing that the player had been with the Gunners’ senior squad a few times recently. Fans then identified the pictured player as Wolve"
8178,"EE665E05B71F6CBFFAA67F022D6E5836","Leverkusen react to report suggesting Wirtz has signed new contract","https://bulinews.com/i/320/6861.jpg","2024-12-16T10:27:00.000Z","Bulinews.com","https://bulinews.com/leverkusen-react-suggesting-wirtz-has-signed-new-contract","On Monday morning, Kicker published an article claiming that Florian Wirtz has extended his contract with Bayer Leverkusen beyond 2027. However, according to Sky Germany, the 21-year-old hasn't penned a contract extension yet, although the parties are in"
8178,"F6D6A8A19E753EA739FD1DDF29F778A6","Bundesliga Team of the Week: Matchday 14","https://bulinews.com/i/320/6856.jpg","2024-12-16T09:04:00.000Z","Bulinews.com","https://bulinews.com/bundesliga-team-the-week-matchday-14","After an exciting weekend of Bundesliga action, it's time to take a look at our Team of the Week for Matchday 14, which you can find below. This time around, our team lines up in a 4-1-4-1 attacking formation. Michael Zetterer, Werder Bremen One of only "
8178,"060462625B915D7103F2A2D0E4449ACE","Bundesliga Matchday 14 recap: Bayern loses, the race for Europe becomes closer, and reason for Bochum optimism.","https://www.getfootballnewsgermany.com/assets/1-fsv-mainz-05-v-fc-bayern-munchen-bundesliga1-1024x683.jpg","2024-12-16T09:02:48.000Z","Get German Football News","https://www.getfootballnewsgermany.com/2024/bundesliga-matchday-14-recap-bayern-loses-the-race-for-europe-becomes-closer-and-reason-for-bochum-optimism/","Matchday 14 in the Bundesliga gave us a lot of talking points and further tightened the table when it comes to the title and the race for Europe. With just five points separating 4th and 10th, there is plenty to talk about after the fallout of matchday 1"
8178,"61780CE4AD10AEB8141A29736267E16F","Wirtz extends Leverkusen contract, per Kicker","https://bulinews.com/i/320/6854.jpg","2024-12-16T08:05:00.000Z","Bulinews.com","https://bulinews.com/wirtz-extends-leverkusen-contract-per-kicker","There has been speculation for many months that Florian Wirtz could leave Bayer Leverkusen at the end of the season. However, that scenario now appears to be out of the question as Kicker reports that the Germany international has signed a new contract w"
8178,"F180A117840B81A29263EC3F82272CE5","Florian Wirtz likely to stay at Bayer Leverkusen beyond this summer","https://www.getfootballnewsgermany.com/assets/fc-augsburg-v-bayer-04-leverkusen-bundesliga-4-1024x683.jpg","2024-12-15T12:41:51.000Z","Get German Football News","https://www.getfootballnewsgermany.com/2024/florian-wirtz-likley-to-stay-at-bayer-leverkusen-beyond-this-summer/","kicker reports that Bayer Leverkusen’s Florian Wirtz is likely to stay at the club beyond this and a move to Bayern Munich is close to being ruled out. All signs at the moment point towards Wirtz signing a contract extension at the BayArena. This would"
8178,"3D914665E93A794B97DF562AD159CF9A","Rolfes delighted to ""put pressure on other clubs"" as Leverkusen close in on Bayern","https://bulinews.com/i/320/6848.jpg","2024-12-14T19:24:00.000Z","Bulinews.com","https://bulinews.com/rolfes-delighted-put-pressure-other-clubs-leverkusen-close-bayern","Bayer Leverkusen recorded their seventh straight win on Saturday, beating Augsburg 2-0 away from home. That left Leverkusen managing director for sport Simon Rolfes with plenty to be pleased about. We concentrated on our passing and were in control of th"
8178,"FB5422701DB1BD823360C9B333398048","3 things we learnt from the Bundesliga Konferenz","https://www.getfootballnewsgermany.com/assets/1-fsv-mainz-05-v-fc-bayern-munchen-bundesliga-10-1024x683.jpg","2024-12-14T17:20:27.000Z","Get German Football News","https://www.getfootballnewsgermany.com/2024/3-things-we-learnt-from-the-bundesliga-konferenz-4/","Freiburg’s 3-2 win against Wolfsburg opened matchday 14 and foreshadowed how the rest of the matchday will go as Bayern Munich lost their first game in the league this season as they lost 2-1 to Mainz, Bayer Leverkusen beat Augsburg to temporarily move"
8178,"22499F80269F5650A7DE947366A00119","15:30 Kickoffs: Mainz stun Bayern, wins for Leverkusen and Gladbach, ugly scenes in Union-Bochum","https://bulinews.com/i/320/6845.jpg","2024-12-14T16:39:00.000Z","Bulinews.com","https://bulinews.com/15-30-kickoffs-mainz-stun-bayern-wins-for-leverkusen-and-gladbach","Mainz produced the shock result of Bundesliga Matchday 14 as they defeated record champions Bayern Munich 2-1. The first chance of the afternoon fell the way of the hosts as Jonathan Burkardt dragged his shot across goal. At the other end, Michael Olise "
8178,"F5754CDCC741BD6E45A4604DC5A5888B","Augsburg vs. Bayer Leverkusen preview: Champions looking to extend winning streak","https://bulinews.com/i/320/6838.jpg","2024-12-13T15:23:00.000Z","Bulinews.com","https://bulinews.com/augsburg-bayer-leverkusen-preview-champions-looking-extend-winning-streak","Augsburg will head into the weekend in 13th place after winning four, drawing four and losing five of their 13 league matches this season. While they may be in the bottom half of the table, Augsburg are closer to the European places than they are to the "
